S.No,Emp ID,Employee Name,Designation,Department,Business Unit,Employee Status,Training Name,Training Status,Training Type,Training Source,Quarter,Training Start Month,Start Date,End Date,Venue,Overall Training Duration (Planned Hrs)
403,403,403,Quality Assurance Specialist,IN - KPO,KPO,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
404,404,404,Senior Technical Specialist,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
405,405,405,Technical Manager,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
406,406,406,Senior Test Engineer,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
407,407,407,Software Engineer,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
408,408,408,Software Engineer,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
409,409,409,Software Engineer,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
410,410,410,Technical Lead,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
411,411,411,Technical Specialist,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
412,412,412,Senior Software Engineer,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
413,413,413,Software Engineer,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
414,414,414,Consultant,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
415,415,415,Senior Software Engineer,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
416,416,416,Technical Specialist,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
417,417,417,Senior Software Engineer,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
418,418,418,Software Engineer,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
419,419,419,Lead - UI/UX,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
420,420,420,Executive - Lead Generation,IN - Lead Generation,Sales & Marketing,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
421,421,421,Technical Trainer,IN - HR,Shared Service,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
422,422,422,Assistant Manager - Presales,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
423,423,423,Associate Presales Consultant,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
424,424,424,Senior Manager - Presales,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
425,425,425,Senior Presales Consultant,IN - Software Development,Technology,Active,Statistical Analysis Workshop ,Completed,Technical,External,Q1,2025-06-01,2025-06-09,2025-07-11,Virtual,40.0
426,426,426,VP - Software Delivery,IN - Software Development,Technology,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
427,427,427,Program Manager,IN - Software Development,Technology,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
428,428,428,Data Manager,IN - Software Development,Technology,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
429,429,429,Program Manager,IN - Software Development,Technology,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
430,430,430,Senior Technical Data Specialist,IN - Software Development,Technology,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
431,431,431,Senior Data Engineer,IN - Software Development,Technology,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
432,432,432,Senior Data Engineer,IN - Software Development,Technology,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
433,433,433,Data Engineer,IN - Software Development,Technology,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
434,434,434,Senior Data Engineer,IN - Software Development,Technology,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
435,435,435,Senior Technical Data Specialist,IN - Software Development,Technology,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
436,436,436,Senior Executive - Inside Sales,IN - Inside Sales,Sales & Marketing,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
437,437,437,Senior Manager - Lead Generation,IN - Lead Generation,Sales & Marketing,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
438,438,438,Manager - Marketing,IN- Marketing,Sales & Marketing,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
439,439,439,Senior Executive - Marketing,IN- Marketing,Sales & Marketing,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
440,440,440,VP - Marketing,IN- Marketing,Sales & Marketing,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
441,441,441,Senior Manager - Presales,IN - Software Development,Technology,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
442,442,442,Manager - Business Development,IN - Inside Sales,Sales & Marketing,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
443,443,443,Management Trainee - Business Developement,IN - Sales,Sales & Marketing,Active,Perforce Enablement Session,Completed,Technical,External,Q1,2025-05-01,2025-05-27,2025-05-27,Virtual,3.0
444,444,444,Medical Records Analyst,IN - KPO,KPO,Active,Gemini Email & Review Session ,Completed,Technical,Internal,Q1,2025-06-01,2025-06-19,2025-06-19,Conference Room - KPO,2.0
445,445,445,Data Process Analyst,IN - KPO,KPO,Active,Gemini Email & Review Session ,Completed,Technical,Internal,Q1,2025-06-01,2025-06-19,2025-06-19,Conference Room - KPO,2.0
446,446,446,Data Process Analyst,IN - KPO,KPO,Active,Gemini Email & Review Session ,Completed,Technical,Internal,Q1,2025-06-01,2025-06-19,2025-06-19,Conference Room - KPO,2.0
447,447,447,Quality Assurance Specialist,IN - KPO,KPO,Active,Gemini Email & Review Session ,Completed,Technical,Internal,Q1,2025-06-01,2025-06-19,2025-06-19,Conference Room - KPO,2.0
448,448,448,Quality Assurance Specialist,IN - KPO,KPO,Active,Gemini Email & Review Session ,Completed,Technical,Internal,Q1,2025-06-01,2025-06-19,2025-06-19,Conference Room - KPO,2.0
449,449,449,Quality Assurance Specialist,IN - KPO,KPO,Active,Gemini Email & Review Session ,Completed,Technical,Internal,Q1,2025-06-01,2025-06-19,2025-06-19,Conference Room - KPO,2.0
450,450,450,Data Process Analyst,IN - KPO,KPO,Active,Gemini Email & Review Session ,Completed,Technical,Internal,Q1,2025-06-01,2025-06-19,2025-06-19,Conference Room - KPO,2.0
451,451,451,Senior Data Process Analyst,IN - KPO,KPO,Active,Gemini Email & Review Session ,Completed,Technical,Internal,Q1,2025-06-01,2025-06-19,2025-06-19,Conference Room - KPO,2.0
452,452,452,Senior Data Process Analyst,IN - KPO,KPO,Active,Gemini Email & Review Session ,Completed,Technical,Internal,Q1,2025-06-01,2025-06-19,2025-06-19,Conference Room - KPO,2.0
453,453,453,Senior Quality Assurance Specialist,IN - KPO,KPO,Active,Gemini Email & Review Session ,Completed,Technical,Internal,Q1,2025-06-01,2025-06-19,2025-06-19,Conference Room - KPO,2.0
454,454,454,Senior Data Process Analyst,IN - KPO,KPO,Active,Gemini Email & Review Session ,Completed,Technical,Internal,Q1,2025-06-01,2025-06-19,2025-06-19,Conference Room - KPO,2.0
455,455,455,Senior Data Process Analyst,IN - KPO,KPO,Active,Gemini Email & Review Session ,Completed,Technical,Internal,Q1,2025-06-01,2025-06-19,2025-06-19,Conference Room - KPO,2.0
456,456,456,Senior Executive - Business Development,IN - Sales,Sales & Marketing,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
457,457,457,Executive - Business Development,IN - Sales,Sales & Marketing,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
458,458,458,Executive - Business Development,IN - Sales,Sales & Marketing,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
459,459,459,Executive - Lead Generation,IN - Lead Generation,Sales & Marketing,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
460,460,460,Senior Executive - Lead Generation,IN - Lead Generation,Sales & Marketing,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
461,461,461,Senior Executive - Lead Generation,IN - Lead Generation,Sales & Marketing,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
462,462,462,Salesforce Developer,IN - Salesforce,Technology,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
463,463,463,Senior Quality Assurance Specialist,IN - KPO,KPO,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
464,464,464,Senior Medical Records Analyst,IN - KPO,KPO,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
465,465,465,Associate Functional Consultant,IN - Software Development,Technology,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
466,466,466,Functional Consultant,IN - Software Development,Technology,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
467,467,467,Trainee - Software Engineer,IN - Software Development,Technology,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
468,468,468,Trainee - Software Engineer,IN - Software Development,Technology,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
469,469,469,Intern - US IT Recruitment,IN - US IT Recruitment,Shared Service,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
470,470,470,Intern - US IT Recruitment,IN - US IT Recruitment,Shared Service,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
471,471,471,Intern - US IT Recruitment,IN - US IT Recruitment,Shared Service,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
472,472,472,Intern - US IT Recruitment,IN - US IT Recruitment,Shared Service,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
473,473,473,Intern - US IT Recruitment,IN - US IT Recruitment,Shared Service,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
474,474,474,Intern - US IT Recruitment,IN - US IT Recruitment,Shared Service,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-23,2025-06-23,Training Room – First Floor ,2.0
475,475,475,Account Lead - KPO Operations,IN - KPO,KPO,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
476,476,476,Team Lead - KPO Operations,IN - KPO,KPO,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
477,477,477,Team Lead - KPO Operations,IN - KPO,KPO,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
478,478,478,Team Lead - KPO Operations,IN - KPO,KPO,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
479,479,479,Team Lead - KPO Operations,IN - KPO,KPO,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
480,480,480,Team Lead - KPO Operations,IN - KPO,KPO,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
481,481,481,Team Lead - KPO Operations,IN - KPO,KPO,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
482,482,482,Team Lead - KPO Operations,IN - KPO,KPO,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
483,483,483,Lead - Project Management,IN - PMO,Shared Service,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
484,484,484,Executive - Project Management,IN - PMO,Shared Service,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
485,485,485,Senior Executive - Process Quality,IN - PMO,Shared Service,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
486,486,486,Executive - Portal Support,IN - PMO,Shared Service,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
487,487,487,Executive - Project Management,IN - PMO,Shared Service,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
488,488,488,Senior Director - TA,IN - HR,Shared Service,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
489,489,489,Software Engineer,IN - Software Development,Technology,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
490,490,490,Software Engineer,IN - Software Development,Technology,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
491,491,491,Software Engineer,IN - Software Development,Technology,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
492,492,492,Software Engineer,IN - Software Development,Technology,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
493,493,493,Software Engineer,IN - Software Development,Technology,Active,Email Etiquette Workshop,Completed,Transferrable,Internal,Q1,2025-06-01,2025-06-25,2025-06-25,Training Room – First Floor ,2.0
